rank,strategy,seed,val_mse,val_relative_mse,condition,spectral_gap,spectral_radius
64,change_a_b,19,3.4776179975936157,0.0889713007235976,232702.08605364757,9.580379928265014,0.9950632561679452
64,change_a_b,29,3.50860338783462,0.0897640302514176,234921.67311409872,9.91565036776188,0.9945464476188584
64,change_a_b,37,3.512450919294426,0.0898624654098481,232170.35752746023,9.33541938421,0.9934433237394148
64,change_b,7,405.9465027952478,0.0893439420167782,265986.38635191834,10.31418085558104,0.9957337473933164
64,change_b,11,402.2023474713471,0.0885198984695201,263011.0140891034,10.08859162899819,0.9962550291897904
64,change_b,19,404.2698104631654,0.0889749222039062,257300.4246717544,9.554714361268104,0.9953211028842812
64,change_b,29,408.232341191431,0.0898470275507637,259981.6983916815,9.875191230242397,0.9948565799805832
64,change_b,37,408.3060696780467,0.0898632543037665,256327.2770944541,9.30517457704961,0.9937669087568628
64,mlp_log_singular_values,7,124.1761888696326,0.083998342183324,15393817.395714257,60.37861738707884,0.994939066341228
64,mlp_log_singular_values,11,123.28705813384106,0.0833968942852158,15300164.301383344,56.36627874405578,0.9955750191953356
64,mlp_log_singular_values,19,123.81411690977582,0.083753420474453,14902188.487016536,56.53797591185312,0.9946244136122164
64,mlp_log_singular_values,29,124.83941472405898,0.0844469778901536,14859485.26442778,56.69212623625963,0.9940982771265092
64,mlp_log_singular_values,37,125.08425243802832,0.0846125970983495,14905151.763732588,54.98458648892694,0.9930137159173406
8,random_orthogonal,7,0.21419451015546243,0.8148266407903562,24.171766006734156,1.297529589020357,0.8891640034022891
8,random_orthogonal,11,0.2142571058484643,0.8150647637852902,23.597148075168,1.2887157195356014,0.8911539177901356
8,random_orthogonal,19,0.2142228391870047,0.8149344084898722,20.929266294743925,1.2950567073049233,0.8898274122847913
8,random_orthogonal,29,0.21411312330000187,0.8145170335180163,20.57776468675162,1.270600911612131,0.8821803814700113
8,random_orthogonal,37,0.2141213495197588,0.8145483272379443,22.45365084803376,1.2932255888522275,0.8941191019294431
16,random_orthogonal,7,0.21743672932068434,0.6960178405290627,69.92913167747531,2.024256252348238,0.9227024692021433
16,random_orthogonal,11,0.21670119025269477,0.6936633702639594,68.0059399620452,1.908662120848232,0.9259564839297362
16,random_orthogonal,19,0.21725344241600528,0.6954311367279592,62.718519720228954,1.9362220609826393,0.920762159265293
16,random_orthogonal,29,0.21779871316236565,0.6971765555841529,60.38313987289404,1.9716592858802662,0.9207221861923006
16,random_orthogonal,37,0.217510816154567,0.6962549934622021,65.73448985398663,1.9088861913610062,0.917561295468987
32,random_orthogonal,7,0.14639863749386559,0.5594356911845435,118.00295465227234,1.785054550023785,0.9733378948971999
32,random_orthogonal,11,0.146211145145472,0.558719223372336,115.49813611407349,1.6123022952883455,0.9717806694930845
32,random_orthogonal,19,0.14654380234520364,0.5599904121869668,112.29634758095776,1.740002250523154,0.9720205272180755
32,random_orthogonal,29,0.14660794856682785,0.5602355352731206,108.19177555738742,1.6745629462103864,0.9734051238401755
32,random_orthogonal,37,0.1468250840693278,0.5610652789920596,117.2971368725708,1.672633784261273,0.9713717328160718
64,random_orthogonal,7,0.19596576249992392,0.5971338616633179,422.1115466190997,2.5473400072139305,0.9832502602380383
64,random_orthogonal,11,0.19642242631202012,0.5985253773144205,422.20847938069204,2.048089396049073,0.9857643908928981
64,random_orthogonal,19,0.19618926640976822,0.5978149079393592,391.0644315105987,2.448182997293791,0.9855143487863774
64,random_orthogonal,29,0.19652635853548425,0.5988420726858806,390.04650412713596,2.3535579593844504,0.9840264886769844
64,random_orthogonal,37,0.19657099020259364,0.5989780713388776,401.7845955666529,2.198644488659186,0.9844787822333798
